"","site","startyear","count.i"
"45808",108000003,2009,9
"45809",108000003,2010,10
"45810",108000003,2011,9
"45811",108000003,2012,8
"45812",108000003,2013,7
"45813",108000003,2014,6
"45854",108000004,2006,6
"45855",108000004,2007,7
"45856",108000004,2008,8
"45857",108000004,2009,9
"45858",108000004,2010,10
"45859",108000004,2011,9
"45860",108000004,2012,8
"45861",108000004,2013,7
"45862",108000004,2014,6
"45903",108000005,2006,6
"45904",108000005,2007,7
"45905",108000005,2008,8
"45906",108000005,2009,9
"45907",108000005,2010,10
"45908",108000005,2011,9
"45909",108000005,2012,8
"45910",108000005,2013,7
"45911",108000005,2014,6
"45937",108000006,1991,6
"45939",108000006,1993,6
"45943",108000006,1997,6
"45977",108000007,1982,6
"45978",108000007,1983,7
"45979",108000007,1984,8
"45980",108000007,1985,9
"45981",108000007,1986,10
"45982",108000007,1987,10
"45983",108000007,1988,10
"45984",108000007,1989,9
"45985",108000007,1990,8
"45986",108000007,1991,7
"45987",108000007,1992,6
"46031",108000008,1987,6
"46032",108000008,1988,7
"46033",108000008,1989,7
"46034",108000008,1990,7
"46035",108000008,1991,8
"46036",108000008,1992,9
"46037",108000008,1993,10
"46038",108000008,1994,10
"46039",108000008,1995,10
"46040",108000008,1996,10
"46041",108000008,1997,10
"46042",108000008,1998,10
"46043",108000008,1999,10
"46044",108000008,2000,10
"46045",108000008,2001,9
"46046",108000008,2002,8
"46047",108000008,2003,7
"46048",108000008,2004,6
"46080",108000009,1987,6
"46081",108000009,1988,7
"46082",108000009,1989,7
"46083",108000009,1990,7
"46084",108000009,1991,8
"46085",108000009,1992,9
"46086",108000009,1993,10
"46087",108000009,1994,10
"46088",108000009,1995,10
"46089",108000009,1996,10
"46090",108000009,1997,10
"46091",108000009,1998,9
"46092",108000009,1999,8
"46093",108000009,2000,7
"46094",108000009,2001,6
"46116",108000010,1974,6
"46117",108000010,1975,7
"46118",108000010,1976,8
"46119",108000010,1977,8
"46120",108000010,1978,9
"46121",108000010,1979,9
"46122",108000010,1980,9
"46123",108000010,1981,9
"46124",108000010,1982,9
"46125",108000010,1983,9
"46126",108000010,1984,8
"46127",108000010,1985,8
"46128",108000010,1986,8
"46129",108000010,1987,8
"46130",108000010,1988,7
"46131",108000010,1989,7
"46132",108000010,1990,7
"46133",108000010,1991,6
"46134",108000010,1992,7
"46135",108000010,1993,7
"46136",108000010,1994,8
"46137",108000010,1995,8
"46138",108000010,1996,8
"46139",108000010,1997,7
"46140",108000010,1998,8
"46141",108000010,1999,7
"46142",108000010,2000,6
"46143",108000010,2001,6
"46159",108000011,1968,6
"46160",108000011,1969,7
"46161",108000011,1970,7
"46162",108000011,1971,8
"46163",108000011,1972,7
"46164",108000011,1973,7
"46165",108000011,1974,7
"46166",108000011,1975,7
"46167",108000011,1976,8
"46168",108000011,1977,7
"46169",108000011,1978,7
"46170",108000011,1979,7
"46171",108000011,1980,7
"46172",108000011,1981,7
"46173",108000011,1982,8
"46174",108000011,1983,8
"46175",108000011,1984,7
"46176",108000011,1985,8
"46177",108000011,1986,8
"46178",108000011,1987,9
"46179",108000011,1988,9
"46180",108000011,1989,9
"46181",108000011,1990,9
"46182",108000011,1991,9
"46183",108000011,1992,9
"46184",108000011,1993,9
"46185",108000011,1994,10
"46186",108000011,1995,10
"46187",108000011,1996,10
"46188",108000011,1997,9
"46189",108000011,1998,9
"46190",108000011,1999,8
"46191",108000011,2000,7
"46192",108000011,2001,6
"46222",108000012,1982,6
"46223",108000012,1983,7
"46224",108000012,1984,8
"46225",108000012,1985,9
"46226",108000012,1986,10
"46227",108000012,1987,10
"46228",108000012,1988,10
"46229",108000012,1989,9
"46230",108000012,1990,9
"46231",108000012,1991,9
"46232",108000012,1992,8
"46233",108000012,1993,7
"46234",108000012,1994,6
"46271",108000013,1982,6
"46272",108000013,1983,7
"46273",108000013,1984,8
"46274",108000013,1985,9
"46275",108000013,1986,10
"46276",108000013,1987,10
"46277",108000013,1988,10
"46278",108000013,1989,9
"46279",108000013,1990,8
"46280",108000013,1991,7
"46281",108000013,1992,6
"46320",108000014,1982,6
"46321",108000014,1983,7
"46322",108000014,1984,8
"46323",108000014,1985,9
"46324",108000014,1986,10
"46325",108000014,1987,10
"46326",108000014,1988,9
"46327",108000014,1989,8
"46328",108000014,1990,7
"46329",108000014,1991,6
"46370",108000015,1983,6
"46371",108000015,1984,6
"46372",108000015,1985,6
"46373",108000015,1986,7
"46374",108000015,1987,8
"46375",108000015,1988,7
"46376",108000015,1989,6
"46418",108000016,1982,6
"46419",108000016,1983,7
"46420",108000016,1984,8
"46421",108000016,1985,9
"46422",108000016,1986,10
"46423",108000016,1987,10
"46424",108000016,1988,9
"46425",108000016,1989,8
"46426",108000016,1990,7
"46427",108000016,1991,6
"46467",108000017,1982,6
"46468",108000017,1983,7
"46469",108000017,1984,8
"46470",108000017,1985,9
"46471",108000017,1986,10
"46472",108000017,1987,10
"46473",108000017,1988,10
"46474",108000017,1989,9
"46475",108000017,1990,8
"46476",108000017,1991,7
"46477",108000017,1992,6
"46517",108000019,1983,6
"46518",108000019,1984,7
"46519",108000019,1985,8
"46520",108000019,1986,9
"46521",108000019,1987,9
"46522",108000019,1988,9
"46523",108000019,1989,8
"46524",108000019,1990,7
"46525",108000019,1991,6
"46526",108000019,1992,6
"46566",108000020,1983,6
"46567",108000020,1984,7
"46568",108000020,1985,8
"46569",108000020,1986,9
"46570",108000020,1987,9
"46571",108000020,1988,9
"46572",108000020,1989,9
"46573",108000020,1990,8
"46574",108000020,1991,8
"46575",108000020,1992,8
"46576",108000020,1993,7
"46577",108000020,1994,6
"46672",108000022,1991,6
"46673",108000022,1992,7
"46674",108000022,1993,6
"46675",108000022,1994,6
"46816",108000026,1988,6
"46817",108000026,1989,7
"46818",108000026,1990,7
"46819",108000026,1991,6
"46820",108000026,1992,7
"46821",108000026,1993,7
"46822",108000026,1994,7
"46823",108000026,1995,8
"46824",108000026,1996,8
"46825",108000026,1997,8
"46826",108000026,1998,7
"46827",108000026,1999,6
"46828",108000026,2000,6
"46829",108000026,2001,6
"46859",108000027,1982,6
"46860",108000027,1983,7
"46861",108000027,1984,8
"46862",108000027,1985,9
"46863",108000027,1986,10
"46864",108000027,1987,10
"46865",108000027,1988,9
"46866",108000027,1989,8
"46867",108000027,1990,8
"46868",108000027,1991,8
"46869",108000027,1992,7
"46870",108000027,1993,6
"46910",108000028,1984,6
"46911",108000028,1985,7
"46912",108000028,1986,8
"46913",108000028,1987,8
"46914",108000028,1988,8
"46915",108000028,1989,8
"46916",108000028,1990,8
"46917",108000028,1991,8
"46918",108000028,1992,8
"46919",108000028,1993,7
"46920",108000028,1994,6
"46958",108000029,1983,6
"46959",108000029,1984,7
"46960",108000029,1985,8
"46961",108000029,1986,9
"46962",108000029,1987,9
"46963",108000029,1988,9
"46964",108000029,1989,8
"46965",108000029,1990,8
